# Residuals  
# Time       	Ux           	p_rgh        	C            	T            
12.4827      	2.673460e-04	5.471430e-05	1.102280e-04	7.017940e-06
12.4835      	2.673100e-04	5.471140e-05	1.102150e-04	7.018160e-06
12.4843      	2.672750e-04	5.470870e-05	1.102020e-04	7.018380e-06
12.4852      	2.672390e-04	5.470600e-05	1.101890e-04	7.018600e-06
12.486       	2.672030e-04	5.470280e-05	1.101750e-04	7.018820e-06
12.4868      	2.671670e-04	5.469980e-05	1.101620e-04	7.019040e-06
12.4877      	2.671320e-04	5.469690e-05	1.101490e-04	7.019260e-06
12.4885      	2.670960e-04	5.469410e-05	1.101360e-04	7.019480e-06
12.4894      	2.670600e-04	5.469140e-05	1.101230e-04	7.019700e-06
12.4902      	2.670250e-04	5.468870e-05	1.101090e-04	7.019920e-06
12.491       	2.669890e-04	5.468590e-05	1.100960e-04	7.020140e-06
12.4919      	2.669540e-04	5.468320e-05	1.100830e-04	7.020370e-06
12.4927      	2.669180e-04	5.468050e-05	1.100700e-04	7.020590e-06
12.4936      	2.668830e-04	5.467770e-05	1.100560e-04	7.020810e-06
12.4944      	2.673210e-04	5.701620e-05	1.102260e-04	7.032670e-06
12.4952      	2.681200e-04	5.484270e-05	1.101690e-04	7.032880e-06
12.4961      	2.675430e-04	5.481930e-05	1.101440e-04	7.033100e-06
12.4969      	2.674040e-04	5.481000e-05	1.101260e-04	7.033330e-06
12.4978      	2.673320e-04	5.480480e-05	1.101100e-04	7.033550e-06
12.4986      	2.672630e-04	5.480090e-05	1.100950e-04	7.033780e-06
12.4994      	2.672030e-04	5.479750e-05	1.100800e-04	7.034000e-06
12.5003      	2.671500e-04	5.479450e-05	1.100660e-04	7.034220e-06
12.5011      	2.671010e-04	5.479170e-05	1.100510e-04	7.034440e-06
12.502       	2.670560e-04	5.478910e-05	1.100370e-04	7.034660e-06
12.5028      	2.670120e-04	5.478650e-05	1.100230e-04	7.034890e-06
12.5036      	2.669710e-04	5.478400e-05	1.100100e-04	7.035110e-06
12.5045      	2.669310e-04	5.478170e-05	1.099960e-04	7.035330e-06
12.5053      	2.668910e-04	5.477920e-05	1.099820e-04	7.035550e-06
12.5062      	2.668520e-04	5.477680e-05	1.099690e-04	7.035770e-06
12.507       	2.668140e-04	5.477440e-05	1.099550e-04	7.035990e-06
12.5078      	2.667760e-04	5.477210e-05	1.099410e-04	7.036210e-06
12.5087      	2.667390e-04	5.476970e-05	1.099280e-04	7.036440e-06
12.5095      	2.667020e-04	5.476740e-05	1.099140e-04	7.036660e-06
12.5104      	2.666650e-04	5.476580e-05	1.099010e-04	7.036880e-06
12.5112      	2.666280e-04	5.476370e-05	1.098870e-04	7.037100e-06
12.512       	2.665920e-04	5.476100e-05	1.098740e-04	7.037320e-06
12.5129      	2.665560e-04	5.475850e-05	1.098600e-04	7.037540e-06
12.5137      	2.665200e-04	5.475680e-05	1.098470e-04	7.037770e-06
12.5146      	2.664840e-04	5.475390e-05	1.098330e-04	7.037990e-06
12.5154      	2.664480e-04	5.475200e-05	1.098190e-04	7.038210e-06
12.5162      	2.664120e-04	5.474950e-05	1.098040e-04	7.038430e-06
12.5171      	2.663760e-04	5.474740e-05	1.097880e-04	7.038650e-06
12.5179      	2.663410e-04	5.474510e-05	1.097720e-04	7.038880e-06
12.5187      	2.663050e-04	5.474330e-05	1.097560e-04	7.039100e-06
12.5196      	2.662700e-04	5.474070e-05	1.097400e-04	7.039320e-06
12.5204      	2.662340e-04	5.473870e-05	1.097240e-04	7.039540e-06
12.5213      	2.661990e-04	5.473620e-05	1.097080e-04	7.039760e-06
12.5221      	2.661630e-04	5.473510e-05	1.096920e-04	7.039990e-06
12.5229      	2.661290e-04	5.473220e-05	1.096760e-04	7.040210e-06
12.5238      	2.660930e-04	5.473020e-05	1.096600e-04	7.040430e-06
12.5246      	2.660580e-04	5.472750e-05	1.096440e-04	7.040650e-06
12.5255      	2.660220e-04	5.472540e-05	1.096280e-04	7.040870e-06
12.5263      	2.659880e-04	5.472270e-05	1.096120e-04	7.041090e-06
12.5271      	2.659510e-04	5.472110e-05	1.095960e-04	7.041320e-06
12.528       	2.659180e-04	5.471780e-05	1.095800e-04	7.041540e-06
12.5288      	2.658810e-04	5.471520e-05	1.095640e-04	7.041760e-06
12.5297      	2.658470e-04	5.471250e-05	1.095480e-04	7.041980e-06
12.5305      	2.658110e-04	5.471000e-05	1.095320e-04	7.042200e-06
12.5313      	2.657760e-04	5.470750e-05	1.095160e-04	7.042430e-06
12.5322      	2.657400e-04	5.470500e-05	1.095000e-04	7.042650e-06
12.533       	2.657060e-04	5.470250e-05	1.094840e-04	7.042870e-06
12.5339      	2.656700e-04	5.470020e-05	1.094680e-04	7.043090e-06
12.5347      	2.656360e-04	5.469770e-05	1.094520e-04	7.043310e-06
12.5355      	2.656000e-04	5.469520e-05	1.094360e-04	7.043540e-06
12.5364      	2.655660e-04	5.469290e-05	1.094200e-04	7.043760e-06
12.5372      	2.655300e-04	5.469040e-05	1.094040e-04	7.043980e-06
12.5381      	2.654960e-04	5.468810e-05	1.093880e-04	7.044200e-06
12.5389      	2.654610e-04	5.468560e-05	1.093720e-04	7.044420e-06
12.5397      	2.654260e-04	5.468340e-05	1.093560e-04	7.044650e-06
12.5406      	2.653910e-04	5.468100e-05	1.093400e-04	7.044870e-06
12.5414      	2.653560e-04	5.467870e-05	1.093240e-04	7.045090e-06
12.5423      	2.653210e-04	5.467630e-05	1.093080e-04	7.045310e-06
12.5431      	2.652860e-04	5.467400e-05	1.092910e-04	7.045540e-06
12.5439      	2.652510e-04	5.467160e-05	1.092750e-04	7.045760e-06
12.5448      	2.652160e-04	5.466930e-05	1.092590e-04	7.045980e-06
12.5456      	2.651820e-04	5.466690e-05	1.092430e-04	7.046200e-06
12.5465      	2.651470e-04	5.466460e-05	1.092270e-04	7.046420e-06
12.5473      	2.651120e-04	5.466220e-05	1.092110e-04	7.046650e-06
12.5481      	2.650770e-04	5.466120e-05	1.091950e-04	7.046870e-06
12.549       	2.650430e-04	5.465830e-05	1.091790e-04	7.047090e-06
12.5498      	2.650070e-04	5.465620e-05	1.091630e-04	7.047310e-06
12.5507      	2.649740e-04	5.465370e-05	1.091470e-04	7.047540e-06
12.5515      	2.649370e-04	5.465140e-05	1.091300e-04	7.047760e-06
12.5523      	2.649040e-04	5.464900e-05	1.091140e-04	7.047980e-06
12.5532      	2.648670e-04	5.464660e-05	1.090980e-04	7.048200e-06
12.554       	2.653680e-04	5.729620e-05	1.092870e-04	7.061700e-06
12.5549      	2.663270e-04	5.483830e-05	1.092220e-04	7.061910e-06
12.5557      	2.656940e-04	5.481060e-05	1.091920e-04	7.062130e-06
12.5566      	2.655040e-04	5.479990e-05	1.091710e-04	7.062370e-06
12.5574      	2.654240e-04	5.479460e-05	1.091520e-04	7.062590e-06
12.5582      	2.653450e-04	5.479000e-05	1.091330e-04	7.062820e-06
12.5591      	2.652820e-04	5.478640e-05	1.091160e-04	7.063040e-06
12.5599      	2.652220e-04	5.478300e-05	1.090980e-04	7.063260e-06
12.5608      	2.651720e-04	5.478000e-05	1.090810e-04	7.063490e-06
12.5616      	2.651240e-04	5.477690e-05	1.090640e-04	7.063710e-06
12.5624      	2.650800e-04	5.477420e-05	1.090470e-04	7.063930e-06
12.5633      	2.650360e-04	5.477120e-05	1.090300e-04	7.064160e-06
12.5641      	2.649950e-04	5.476870e-05	1.090140e-04	7.064380e-06
12.565       	2.649540e-04	5.476590e-05	1.089970e-04	7.064600e-06
12.5658      	2.649130e-04	5.476340e-05	1.089810e-04	7.064830e-06
12.5666      	2.648730e-04	5.476070e-05	1.089640e-04	7.065050e-06
12.5675      	2.648350e-04	5.475830e-05	1.089480e-04	7.065270e-06
12.5683      	2.647960e-04	5.475560e-05	1.089310e-04	7.065500e-06
12.5692      	2.647590e-04	5.475320e-05	1.089150e-04	7.065720e-06
12.57        	2.647210e-04	5.475060e-05	1.088980e-04	7.065940e-06
12.5709      	2.646840e-04	5.474820e-05	1.088820e-04	7.066170e-06
12.5717      	2.646480e-04	5.474570e-05	1.088660e-04	7.066390e-06
12.5725      	2.646110e-04	5.474320e-05	1.088490e-04	7.066610e-06
12.5734      	2.645750e-04	5.474070e-05	1.088330e-04	7.066840e-06
12.5742      	2.645390e-04	5.473830e-05	1.088160e-04	7.067060e-06
12.5751      	2.645030e-04	5.473580e-05	1.088000e-04	7.067290e-06
12.5759      	2.644670e-04	5.473330e-05	1.087840e-04	7.067510e-06
12.5767      	2.644310e-04	5.473090e-05	1.087670e-04	7.067730e-06
12.5776      	2.643950e-04	5.472840e-05	1.087510e-04	7.067960e-06
12.5784      	2.643590e-04	5.472600e-05	1.087350e-04	7.068180e-06
12.5793      	2.643240e-04	5.472350e-05	1.087180e-04	7.068400e-06
12.5801      	2.642880e-04	5.472100e-05	1.087020e-04	7.068630e-06
12.581       	2.642520e-04	5.471860e-05	1.086860e-04	7.068850e-06
12.5818      	2.642170e-04	5.471610e-05	1.086690e-04	7.069080e-06
12.5826      	2.641810e-04	5.471370e-05	1.086530e-04	7.069300e-06
12.5835      	2.641460e-04	5.471120e-05	1.086360e-04	7.069520e-06
12.5843      	2.641130e-04	5.470880e-05	1.086200e-04	7.069750e-06
12.5852      	2.640780e-04	5.470630e-05	1.086040e-04	7.069970e-06
12.586       	2.640430e-04	5.470380e-05	1.085870e-04	7.070190e-06
12.5868      	2.640070e-04	5.470130e-05	1.085710e-04	7.070420e-06
12.5877      	2.639720e-04	5.469890e-05	1.085540e-04	7.070640e-06
12.5885      	2.639370e-04	5.469640e-05	1.085380e-04	7.070870e-06
12.5894      	2.639020e-04	5.469390e-05	1.085220e-04	7.071090e-06
12.5902      	2.638670e-04	5.469130e-05	1.085050e-04	7.071310e-06
12.5911      	2.638320e-04	5.468960e-05	1.084890e-04	7.071540e-06
12.5919      	2.637970e-04	5.468630e-05	1.084740e-04	7.071760e-06
12.5927      	2.643430e-04	5.758950e-05	1.086820e-04	7.086600e-06
12.5936      	2.655200e-04	5.489890e-05	1.086110e-04	7.086810e-06
12.5944      	2.647060e-04	5.486850e-05	1.085820e-04	7.087040e-06
12.5953      	2.645300e-04	5.485720e-05	1.085610e-04	7.087270e-06
12.5961      	2.644200e-04	5.484980e-05	1.085410e-04	7.087500e-06
12.597       	2.643360e-04	5.484560e-05	1.085230e-04	7.087720e-06
12.5978      	2.642680e-04	5.484110e-05	1.085060e-04	7.087950e-06
12.5986      	2.642040e-04	5.483820e-05	1.084890e-04	7.088170e-06
12.5995      	2.641520e-04	5.483450e-05	1.084720e-04	7.088400e-06
12.6003      	2.641000e-04	5.483180e-05	1.084560e-04	7.088620e-06
12.6012      	2.640560e-04	5.482840e-05	1.084390e-04	7.088850e-06
12.602       	2.640090e-04	5.482590e-05	1.084230e-04	7.089070e-06
12.6029      	2.639680e-04	5.482250e-05	1.084070e-04	7.089300e-06
12.6037      	2.639240e-04	5.482010e-05	1.083910e-04	7.089520e-06
12.6045      	2.638860e-04	5.481680e-05	1.083750e-04	7.089750e-06
12.6054      	2.638440e-04	5.481450e-05	1.083590e-04	7.089970e-06
12.6062      	2.638070e-04	5.481130e-05	1.083430e-04	7.090200e-06
12.6071      	2.637660e-04	5.480900e-05	1.083270e-04	7.090420e-06
12.6079      	2.637300e-04	5.480580e-05	1.083110e-04	7.090650e-06
12.6088      	2.636910e-04	5.480360e-05	1.082950e-04	7.090870e-06
12.6096      	2.636550e-04	5.480040e-05	1.082790e-04	7.091100e-06
12.6104      	2.636160e-04	5.479840e-05	1.082630e-04	7.091320e-06
12.6113      	2.635810e-04	5.479520e-05	1.082480e-04	7.091550e-06
12.6121      	2.635420e-04	5.479300e-05	1.082320e-04	7.091770e-06
12.613       	2.635070e-04	5.479030e-05	1.082160e-04	7.092000e-06
12.6138      	2.634690e-04	5.478760e-05	1.082000e-04	7.092220e-06
12.6147      	2.634330e-04	5.478460e-05	1.081840e-04	7.092450e-06
12.6155      	2.633970e-04	5.478210e-05	1.081680e-04	7.092680e-06
12.6163      	2.633610e-04	5.477920e-05	1.081530e-04	7.092900e-06
12.6172      	2.633250e-04	5.477690e-05	1.081370e-04	7.093130e-06
12.618       	2.632890e-04	5.477420e-05	1.081210e-04	7.093350e-06
12.6189      	2.632530e-04	5.477160e-05	1.081050e-04	7.093580e-06
12.6197      	2.632170e-04	5.476900e-05	1.080890e-04	7.093800e-06
12.6206      	2.631810e-04	5.476650e-05	1.080740e-04	7.094030e-06
12.6214      	2.631430e-04	5.476380e-05	1.080580e-04	7.094250e-06
12.6222      	2.631050e-04	5.476140e-05	1.080420e-04	7.094480e-06
12.6231      	2.630700e-04	5.475880e-05	1.080260e-04	7.094700e-06
12.6239      	2.630340e-04	5.475640e-05	1.080100e-04	7.094930e-06
12.6248      	2.629990e-04	5.475390e-05	1.079940e-04	7.095150e-06
12.6256      	2.629620e-04	5.475190e-05	1.079790e-04	7.095380e-06
12.6265      	2.629270e-04	5.474890e-05	1.079630e-04	7.095610e-06
12.6273      	2.628910e-04	5.474640e-05	1.079470e-04	7.095830e-06
12.6282      	2.634930e-04	5.792780e-05	1.081760e-04	7.112150e-06
12.629       	2.647400e-04	5.498460e-05	1.080960e-04	7.112360e-06
12.6298      	2.639040e-04	5.494670e-05	1.080680e-04	7.112600e-06
12.6307      	2.637030e-04	5.493370e-05	1.080460e-04	7.112830e-06
12.6315      	2.635870e-04	5.492630e-05	1.080270e-04	7.113050e-06
12.6324      	2.635020e-04	5.492150e-05	1.080080e-04	7.113280e-06
12.6332      	2.634280e-04	5.491730e-05	1.079900e-04	7.113510e-06
12.6341      	2.633660e-04	5.491370e-05	1.079730e-04	7.113730e-06
12.6349      	2.633100e-04	5.491030e-05	1.079560e-04	7.113960e-06
12.6358      	2.632610e-04	5.490720e-05	1.079390e-04	7.114190e-06
12.6366      	2.632140e-04	5.490420e-05	1.079230e-04	7.114410e-06
12.6374      	2.631700e-04	5.490130e-05	1.079060e-04	7.114640e-06
12.6383      	2.631270e-04	5.489840e-05	1.078900e-04	7.114870e-06
12.6391      	2.630850e-04	5.489560e-05	1.078730e-04	7.115090e-06
12.64        	2.630450e-04	5.489280e-05	1.078570e-04	7.115320e-06
12.6408      	2.630050e-04	5.489010e-05	1.078410e-04	7.115550e-06
12.6417      	2.629660e-04	5.488740e-05	1.078250e-04	7.115770e-06
12.6425      	2.629270e-04	5.488480e-05	1.078090e-04	7.116000e-06
12.6434      	2.628890e-04	5.488210e-05	1.077930e-04	7.116230e-06
12.6442      	2.628530e-04	5.487990e-05	1.077770e-04	7.116460e-06
12.6451      	2.628150e-04	5.487650e-05	1.077610e-04	7.116680e-06
12.6459      	2.627760e-04	5.487370e-05	1.077440e-04	7.116910e-06
12.6467      	2.627380e-04	5.487100e-05	1.077280e-04	7.117140e-06
12.6476      	2.627010e-04	5.486830e-05	1.077120e-04	7.117360e-06
12.6484      	2.626640e-04	5.486560e-05	1.076960e-04	7.117590e-06
12.6493      	2.626270e-04	5.486400e-05	1.076800e-04	7.117820e-06
12.6501      	2.625910e-04	5.486040e-05	1.076640e-04	7.118040e-06
12.651       	2.625530e-04	5.485760e-05	1.076480e-04	7.118270e-06
12.6518      	2.625170e-04	5.485460e-05	1.076320e-04	7.118500e-06
12.6527      	2.624800e-04	5.485200e-05	1.076160e-04	7.118720e-06
12.6535      	2.624440e-04	5.484990e-05	1.076000e-04	7.118950e-06
12.6543      	2.624060e-04	5.484730e-05	1.075840e-04	7.119180e-06
12.6552      	2.623710e-04	5.484470e-05	1.075680e-04	7.119410e-06
12.656       	2.623340e-04	5.484230e-05	1.075520e-04	7.119630e-06
12.6569      	2.622990e-04	5.484000e-05	1.075360e-04	7.119860e-06
12.6577      	2.622620e-04	5.483770e-05	1.075200e-04	7.120090e-06
12.6586      	2.622260e-04	5.483540e-05	1.075040e-04	7.120310e-06
12.6594      	2.621890e-04	5.483310e-05	1.074880e-04	7.120540e-06
12.6603      	2.621540e-04	5.483090e-05	1.074720e-04	7.120770e-06
12.6611      	2.621170e-04	5.482860e-05	1.074560e-04	7.121000e-06
12.662       	2.620820e-04	5.482630e-05	1.074400e-04	7.121220e-06
12.6628      	2.627470e-04	5.833550e-05	1.076930e-04	7.139300e-06
12.6637      	2.642000e-04	5.509680e-05	1.076070e-04	7.139510e-06
12.6645      	2.632220e-04	5.505180e-05	1.075770e-04	7.139750e-06
12.6653      	2.629920e-04	5.503810e-05	1.075540e-04	7.139980e-06
12.6662      	2.628640e-04	5.503090e-05	1.075340e-04	7.140210e-06
12.667       	2.627740e-04	5.502630e-05	1.075150e-04	7.140440e-06
12.6679      	2.626990e-04	5.502130e-05	1.074970e-04	7.140670e-06
12.6687      	2.626320e-04	5.501690e-05	1.074790e-04	7.140900e-06
12.6696      	2.625750e-04	5.501000e-05	1.074620e-04	7.141130e-06
12.6704      	2.625170e-04	5.500810e-05	1.074450e-04	7.141350e-06
12.6713      	2.624670e-04	5.500540e-05	1.074280e-04	7.141580e-06
12.6721      	2.624200e-04	5.500350e-05	1.074110e-04	7.141810e-06
12.673       	2.623760e-04	5.500110e-05	1.073950e-04	7.142040e-06
12.6738      	2.623330e-04	5.499840e-05	1.073780e-04	7.142270e-06
12.6747      	2.622920e-04	5.499550e-05	1.073620e-04	7.142500e-06
12.6755      	2.622520e-04	5.499300e-05	1.073460e-04	7.142730e-06
12.6764      	2.622120e-04	5.499020e-05	1.073290e-04	7.142950e-06
12.6772      	2.621730e-04	5.498770e-05	1.073130e-04	7.143180e-06
12.6781      	2.621330e-04	5.498690e-05	1.073000e-04	7.143410e-06
12.6789      	2.620940e-04	5.498510e-05	1.072880e-04	7.143640e-06
12.6797      	2.620570e-04	5.498160e-05	1.072750e-04	7.143870e-06
12.6806      	2.620200e-04	5.497860e-05	1.072620e-04	7.144100e-06
12.6814      	2.619820e-04	5.497580e-05	1.072490e-04	7.144330e-06
12.6823      	2.619450e-04	5.497330e-05	1.072370e-04	7.144550e-06
12.6831      	2.619090e-04	5.497090e-05	1.072240e-04	7.144780e-06
12.684       	2.618720e-04	5.496820e-05	1.072110e-04	7.145010e-06
12.6848      	2.618400e-04	5.496620e-05	1.071990e-04	7.145240e-06
12.6857      	2.618070e-04	5.496320e-05	1.071860e-04	7.145470e-06
12.6865      	2.617710e-04	5.496050e-05	1.071730e-04	7.145700e-06
12.6874      	2.617370e-04	5.495800e-05	1.071600e-04	7.145930e-06
12.6882      	2.616990e-04	5.495530e-05	1.071480e-04	7.146160e-06
12.6891      	2.616640e-04	5.495330e-05	1.071350e-04	7.146390e-06
12.6899      	2.616250e-04	5.495090e-05	1.071220e-04	7.146610e-06
12.6908      	2.615910e-04	5.494810e-05	1.071100e-04	7.146840e-06
12.6916      	2.615530e-04	5.494540e-05	1.070970e-04	7.147070e-06
12.6925      	2.615180e-04	5.494280e-05	1.070840e-04	7.147300e-06
12.6933      	2.614810e-04	5.494020e-05	1.070720e-04	7.147530e-06
12.6942      	2.614460e-04	5.493770e-05	1.070590e-04	7.147760e-06
12.695       	2.614090e-04	5.493520e-05	1.070460e-04	7.147990e-06
12.6958      	2.613740e-04	5.493550e-05	1.070330e-04	7.148220e-06
12.6967      	2.613400e-04	5.493090e-05	1.070210e-04	7.148450e-06
12.6975      	2.612960e-04	5.492950e-05	1.070080e-04	7.148670e-06
12.6984      	2.612680e-04	5.492660e-05	1.069950e-04	7.148900e-06
12.6992      	2.620080e-04	5.886650e-05	1.072840e-04	7.169270e-06
12.7001      	2.637190e-04	5.522850e-05	1.071930e-04	7.169480e-06
12.7009      	2.625650e-04	5.517810e-05	1.071640e-04	7.169730e-06
12.7018      	2.623130e-04	5.516190e-05	1.071440e-04	7.169960e-06
12.7026      	2.621620e-04	5.515360e-05	1.071270e-04	7.170190e-06
12.7035      	2.620700e-04	5.514830e-05	1.071110e-04	7.170420e-06
12.7043      	2.619810e-04	5.514660e-05	1.070960e-04	7.170650e-06
12.7052      	2.619170e-04	5.514150e-05	1.070810e-04	7.170880e-06
12.706       	2.618470e-04	5.513720e-05	1.070670e-04	7.171110e-06
12.7069      	2.617990e-04	5.513310e-05	1.070530e-04	7.171340e-06
12.7077      	2.617410e-04	5.512980e-05	1.070390e-04	7.171570e-06
12.7086      	2.616990e-04	5.512650e-05	1.070260e-04	7.171800e-06
12.7094      	2.616470e-04	5.512350e-05	1.070130e-04	7.172040e-06
12.7103      	2.616080e-04	5.512050e-05	1.069990e-04	7.172270e-06
12.7111      	2.615600e-04	5.511760e-05	1.069860e-04	7.172500e-06
12.712       	2.615220e-04	5.511470e-05	1.069730e-04	7.172730e-06
12.7128      	2.614770e-04	5.511190e-05	1.069600e-04	7.172960e-06
12.7137      	2.614400e-04	5.510910e-05	1.069470e-04	7.173190e-06
12.7145      	2.613960e-04	5.510640e-05	1.069340e-04	7.173420e-06
12.7154      	2.613590e-04	5.510360e-05	1.069210e-04	7.173650e-06
12.7162      	2.613180e-04	5.510090e-05	1.069080e-04	7.173880e-06
12.7171      	2.612800e-04	5.509820e-05	1.068950e-04	7.174110e-06
12.7179      	2.612400e-04	5.509540e-05	1.068820e-04	7.174340e-06
12.7188      	2.612030e-04	5.509280e-05	1.068690e-04	7.174570e-06
12.7196      	2.611640e-04	5.509010e-05	1.068570e-04	7.174800e-06
12.7205      	2.611270e-04	5.508740e-05	1.068440e-04	7.175030e-06
12.7213      	2.610880e-04	5.508470e-05	1.068310e-04	7.175260e-06
12.7222      	2.610520e-04	5.508200e-05	1.068180e-04	7.175490e-06
12.723       	2.610130e-04	5.507730e-05	1.068050e-04	7.175730e-06
12.7239      	2.609740e-04	5.507410e-05	1.067920e-04	7.175960e-06
12.7247      	2.609330e-04	5.507340e-05	1.067790e-04	7.176190e-06
12.7256      	2.608980e-04	5.506950e-05	1.067660e-04	7.176420e-06
12.7264      	2.608590e-04	5.506810e-05	1.067530e-04	7.176650e-06
12.7273      	2.608240e-04	5.506450e-05	1.067410e-04	7.176880e-06
12.7281      	2.607860e-04	5.506260e-05	1.067280e-04	7.177110e-06
12.729       	2.607510e-04	5.505980e-05	1.067150e-04	7.177340e-06
12.7298      	2.607110e-04	5.505810e-05	1.067020e-04	7.177570e-06
12.7307      	2.606720e-04	5.505440e-05	1.066890e-04	7.177800e-06
12.7315      	2.606350e-04	5.505180e-05	1.066760e-04	7.178030e-06
12.7324      	2.605990e-04	5.504900e-05	1.066630e-04	7.178260e-06
12.7332      	2.605620e-04	5.504640e-05	1.066500e-04	7.178500e-06
12.7341      	2.605250e-04	5.504440e-05	1.066380e-04	7.178730e-06
12.7349      	2.604870e-04	5.504150e-05	1.066250e-04	7.178960e-06
12.7358      	2.604520e-04	5.503850e-05	1.066120e-04	7.179190e-06
12.7366      	2.613120e-04	5.954930e-05	1.069430e-04	7.202580e-06
12.7375      	2.633250e-04	5.539060e-05	1.068410e-04	7.202790e-06
12.7383      	2.619820e-04	5.533080e-05	1.068090e-04	7.203040e-06
12.7392      	2.616830e-04	5.531260e-05	1.067880e-04	7.203270e-06
12.74        	2.615150e-04	5.530240e-05	1.067700e-04	7.203510e-06
12.7409      	2.614090e-04	5.529620e-05	1.067540e-04	7.203740e-06
12.7417      	2.613100e-04	5.529050e-05	1.067380e-04	7.203970e-06
12.7426      	2.612370e-04	5.528630e-05	1.067230e-04	7.204210e-06
12.7434      	2.611640e-04	5.528170e-05	1.067090e-04	7.204440e-06
12.7443      	2.611160e-04	5.527820e-05	1.066950e-04	7.204670e-06
12.7451      	2.610620e-04	5.527430e-05	1.066810e-04	7.204900e-06
12.746       	2.610220e-04	5.527100e-05	1.066670e-04	7.205140e-06
12.7469      	2.609750e-04	5.526780e-05	1.066540e-04	7.205370e-06
